wavelength,intensity
767.5833395,2952
767.6666728,2946
767.7500061,2940
767.8333395,2936
767.9166728,2930
768.0000061,2926
768.0833395,2920
768.1666728,2916
768.2500061,2912
768.3333395,2908
768.4166728,2900
768.5000061,2896
768.5833395,2892
768.6666728,2884
768.7500062,2880
768.8333395,2876
768.9166728,2872
769.0000062,2868
769.0833395,2862
769.1666728,2856
769.2500062,2852
769.3333395,2846
769.4166728,2844
769.5000062,2838
769.5833395,2832
769.6666728,2828
769.7500062,2824
769.8333395,2820
769.9166728,2816
770.0000062,2812
770.0833395,2808
770.1666728,2802
770.2500062,2798
770.3333395,2794
770.4166728,2788
770.5000062,2784
770.5833395,2782
770.6666728,2776
770.7500062,2772
770.8333395,2766
770.9166728,2764
771.0000062,2760
771.0833395,2754
771.1666728,2750
771.2500062,2746
771.3333395,2744
771.4166728,2738
771.5000062,2734
771.5833395,2732
771.6666728,2728
771.7500062,2720
771.8333395,2716
771.9166728,2716
772.0000062,2708
772.0833395,2706
772.1666728,2700
772.2500062,2700
772.3333395,2692
772.4166728,2692
772.5000062,2686
772.5833395,2680
772.6666728,2676
772.7500062,2674
772.8333395,2670
772.9166729,2664
773.0000062,2664
773.0833395,2656
773.1666729,2652
773.2500062,2650
773.3333395,2644
773.4166729,2640
773.5000062,2640
773.5833395,2636
773.6666729,2632
773.7500062,2624
773.8333395,2624
773.9166729,2620
774.0000062,2616
774.0833395,2612
774.1666729,2608
774.2500062,2604
774.3333395,2604
774.4166729,2600
774.5000062,2594
774.5833395,2596
774.6666729,2588
774.7500062,2582
774.8333395,2582
774.9166729,2578
775.0000062,2572
775.0833395,2574
775.1666729,2570
775.2500062,2566
775.3333395,2562
775.4166729,2560
775.5000062,2560
775.5833395,2556
775.6666729,2552
775.7500062,2550
775.8333395,2548
775.9166729,2544
776.0000062,2542
776.0833395,2538
776.1666729,2534
776.2500062,2532
776.3333395,2526
776.4166729,2526
776.5000062,2522
776.5833395,2518
776.6666729,2516
776.7500062,2516
776.8333395,2512
776.9166729,2512
777.0000062,2508
777.0833396,2506
777.1666729,2504
777.2500062,2500
777.3333396,2498
777.4166729,2496
777.5000062,2492
777.5833396,2494
777.6666729,2488
777.7500062,2482
777.8333396,2484
777.9166729,2484
778.0000062,2480
778.0833396,2474
778.1666729,2472
778.2500062,2472
778.3333396,2470
778.4166729,2470
778.5000062,2468
778.5833396,2468
778.6666729,2462
778.7500062,2466
778.8333396,2460
778.9166729,2460
779.0000062,2458
779.0833396,2454
779.1666729,2454
779.2500062,2452
779.3333396,2448
779.4166729,2448
779.5000062,2446
779.5833396,2444
779.6666729,2442
779.7500062,2444
779.8333396,2440
779.9166729,2438
780.0000062,2440
780.0833396,2436
780.1666729,2434
780.2500062,2432
780.3333396,2432
780.4166729,2430
780.5000062,2430
780.5833396,2428
780.6666729,2428
780.7500062,2428
780.8333396,2430
780.9166729,2428
781.0000062,2424
781.0833396,2424
781.1666729,2424
781.2500063,2418
781.3333396,2420
781.4166729,2420
781.5000063,2418
781.5833396,2418
781.6666729,2418
781.7500063,2416
781.8333396,2416
781.9166729,2414
782.0000063,2414
782.0833396,2416
782.1666729,2414
782.2500063,2410
782.3333396,2410
782.4166729,2412
782.5000063,2414
782.5833396,2408
782.6666729,2412
782.7500063,2410
782.8333396,2410
782.9166729,2412
783.0000063,2408
783.0833396,2408
783.1666729,2408
783.2500063,2410
783.3333396,2408
783.4166729,2408
783.5000063,2406
783.5833396,2406
783.6666729,2408
783.7500063,2408
783.8333396,2406
783.9166729,2410
784.0000063,2410
784.0833396,2404
784.1666729,2410
784.2500063,2408
784.3333396,2408
784.4166729,2410
784.5000063,2410
784.5833396,2408
784.6666729,2408
784.7500063,2412
784.8333396,2410
784.9166729,2410
785.0000063,2412
785.0833396,2412
785.1666729,2412
785.2500063,2416
785.3333396,2412
785.416673,2414
785.5000063,2414
785.5833396,2418
785.666673,2414
785.7500063,2416
785.8333396,2420
785.916673,2418
786.0000063,2420
786.0833396,2418
786.166673,2422
786.2500063,2420
786.3333396,2420
786.416673,2424
786.5000063,2424
786.5833396,2426
786.666673,2426
786.7500063,2424
786.8333396,2428
786.916673,2428
787.0000063,2428
787.0833396,2432
787.166673,2432
787.2500063,2432
787.3333396,2434
787.416673,2436
787.5000063,2438
787.5833396,2438
787.666673,2436
787.7500063,2438
787.8333396,2442
787.916673,2442
788.0000063,2446
788.0833396,2444
788.166673,2446
788.2500063,2448
788.3333396,2452
788.416673,2452
788.5000063,2454
788.5833396,2452
788.666673,2454
788.7500063,2456
788.8333396,2456
788.916673,2460
789.0000063,2460
789.0833396,2460
789.166673,2464
789.2500063,2464
789.3333396,2468
789.416673,2470
789.5000063,2472
789.5833397,2474
789.666673,2476
789.7500063,2476
789.8333397,2478
789.916673,2480
790.0000063,2484
790.0833397,2484
790.166673,2486
790.2500063,2488
790.3333397,2492
790.416673,2490
790.5000063,2496
790.5833397,2496
790.666673,2498
790.7500063,2500
790.8333397,2500
790.916673,2504
791.0000063,2508
791.0833397,2508
791.166673,2512
791.2500063,2512
791.3333397,2516
791.416673,2516
791.5000063,2518
791.5833397,2520
791.666673,2524
791.7500063,2526
791.8333397,2528
791.916673,2532
792.0000063,2532
792.0833397,2534
792.166673,2540
792.2500063,2540
792.3333397,2540
792.416673,2542
792.5000063,2544
792.5833397,2546
792.666673,2550
792.7500063,2550
792.8333397,2554
792.916673,2556
793.0000063,2560
793.0833397,2560
793.166673,2564
793.2500063,2566
793.3333397,2566
793.416673,2570
793.5000063,2572
793.5833397,2572
793.666673,2576
793.7500064,2580
793.8333397,2580
793.916673,2584
794.0000064,2588
794.0833397,2588
794.166673,2592
794.2500064,2592
794.3333397,2596
794.416673,2598
794.5000064,2604
794.5833397,2602
794.666673,2604
794.7500064,2604
794.8333397,2612
794.916673,2614
795.0000064,2616
795.0833397,2618
795.166673,2620
795.2500064,2620
795.3333397,2624
795.416673,2626
795.5000064,2632
795.5833397,2634
795.666673,2636
795.7500064,2638
795.8333397,2640
795.916673,2644
796.0000064,2646
796.0833397,2646
796.166673,2652
796.2500064,2654
796.3333397,2654
796.416673,2658
796.5000064,2662
796.5833397,2664
796.666673,2664
796.7500064,2668
796.8333397,2672
796.916673,2672
797.0000064,2678
797.0833397,2678
797.166673,2682
797.2500064,2684
797.3333397,2686
797.416673,2690
797.5000064,2692
797.5833397,2692
797.666673,2694
797.7500064,2698
797.8333397,2700
797.9166731,2702
798.0000064,2704
798.0833397,2710
798.1666731,2714
798.2500064,2714
798.3333397,2716
798.4166731,2718
798.5000064,2720
798.5833397,2722
798.6666731,2728
798.7500064,2730
798.8333397,2730
798.9166731,2734
799.0000064,2734
799.0833397,2736
799.1666731,2740
799.2500064,2744
799.3333397,2744
799.4166731,2746
799.5000064,2750
799.5833397,2752
799.6666731,2756
799.7500064,2760
799.8333397,2758
799.9166731,2760
800.0000064,2766
800.0833397,2766
800.1666731,2772
800.2500064,2772
800.3333397,2772
800.4166731,2776
800.5000064,2778
800.5833397,2780
800.6666731,2782
800.7500064,2786
800.8333397,2788
800.9166731,2788
801.0000064,2790
801.0833397,2796
801.1666731,2796
801.2500064,2800
801.3333397,2804
801.4166731,2804
801.5000064,2810
801.5833397,2806
801.6666731,2812
801.7500064,2814
801.8333397,2814
801.9166731,2816
802.0000064,2818
802.0833398,2822
802.1666731,2824
802.2500064,2826
802.3333398,2828
802.4166731,2830
802.5000064,2832
802.5833398,2832
802.6666731,2836
802.7500064,2836
802.8333398,2838
802.9166731,2842
803.0000064,2848
803.0833398,2844
803.1666731,2850
803.2500064,2854
803.3333398,2854
803.4166731,2856
803.5000064,2858
803.5833398,2858
803.6666731,2862
803.7500064,2862
803.8333398,2866
803.9166731,2868
804.0000064,2870
804.0833398,2870
804.1666731,2870
804.2500064,2874
804.3333398,2876
804.4166731,2878
804.5000064,2884
804.5833398,2884
804.6666731,2884
804.7500064,2890
804.8333398,2890
804.9166731,2892
805.0000064,2894
805.0833398,2896
805.1666731,2896
805.2500064,2902
805.3333398,2900
805.4166731,2902
805.5000064,2904
805.5833398,2906
805.6666731,2906
805.7500064,2908
805.8333398,2910
805.9166731,2912
806.0000064,2910
806.0833398,2914
806.1666731,2918
806.2500065,2918
806.3333398,2920
806.4166731,2922
806.5000065,2924
806.5833398,2924
806.6666731,2924
806.7500065,2928
806.8333398,2928
806.9166731,2930
807.0000065,2932
807.0833398,2934
807.1666731,2938
807.2500065,2936
807.3333398,2940
807.4166731,2942
807.5000065,2942
807.5833398,2942
807.6666731,2946
807.7500065,2944
807.8333398,2944
807.9166731,2950
808.0000065,2948
808.0833398,2950
808.1666731,2956
808.2500065,2954
808.3333398,2954
808.4166731,2954
808.5000065,2958
808.5833398,2958
808.6666731,2960
808.7500065,2960
808.8333398,2964
808.9166731,2962
809.0000065,2964
809.0833398,2968
809.1666731,2970
809.2500065,2972
809.3333398,2972
809.4166731,2972
809.5000065,2972
809.5833398,2972
809.6666731,2976
809.7500065,2976
809.8333398,2978
809.9166731,2976
810.0000065,2978
810.0833398,2976
810.1666731,2980
810.2500065,2978
810.3333398,2982
810.4166732,2982
810.5000065,2986
810.5833398,2984
810.6666732,2984
810.7500065,2988
810.8333398,2988
810.9166732,2988
811.0000065,2988
811.0833398,2992
811.1666732,2988
811.2500065,2992
811.3333398,2992
811.4166732,2992
811.5000065,2996
811.5833398,2994
811.6666732,2994
811.7500065,2994
811.8333398,2994
811.9166732,2998
812.0000065,2996
812.0833398,2996
812.1666732,2998
812.2500065,2998
812.3333398,2998
812.4166732,3000
812.5000065,2998
812.5833398,3000
812.6666732,3000
812.7500065,3000
812.8333398,3000
812.9166732,3002
813.0000065,3000
813.0833398,3002
813.1666732,3004
813.2500065,3002
813.3333398,3004
813.4166732,3004
813.5000065,3008
813.5833398,3004
813.6666732,3004
813.7500065,3006
813.8333398,3004
813.9166732,3006
814.0000065,3008
814.0833398,3006
814.1666732,3008
814.2500065,3006
814.3333398,3010
814.4166732,3006
814.5000065,3008
814.5833399,3006
814.6666732,3008
814.7500065,3006
814.8333399,3004
814.9166732,3008
815.0000065,3008
815.0833399,3008
815.1666732,3008
815.2500065,3006
815.3333399,3006
815.4166732,3008
815.5000065,3008
815.5833399,3004
815.6666732,3008
815.7500065,3010
815.8333399,3008
815.9166732,3006
816.0000065,3006
816.0833399,3008
816.1666732,3010
816.2500065,3008
816.3333399,3010
816.4166732,3008
816.5000065,3008
816.5833399,3008
816.6666732,3006
816.7500065,3006
816.8333399,3006
816.9166732,3008
817.0000065,3004
817.0833399,3008
817.1666732,3004
817.2500065,3006
817.3333399,3004
817.4166732,3004
817.5000065,3006
817.5833399,3004
817.6666732,3006
817.7500065,3006
817.8333399,3008
817.9166732,3004
818.0000065,3006
818.0833399,3004
818.1666732,3004
818.2500065,3004
818.3333399,3002
818.4166732,3000
818.5000065,3002
818.5833399,2998
818.6666732,2996
818.7500066,3000
818.8333399,3002
818.9166732,3000
819.0000066,2998
819.0833399,2998
819.1666732,2998
819.2500066,2996
819.3333399,2996
819.4166732,2996
819.5000066,2996
819.5833399,2994
819.6666732,2996
819.7500066,2994
819.8333399,2994
819.9166732,2992
820.0000066,2992
820.0833399,2994
820.1666732,2992
820.2500066,2992
820.3333399,2992
820.4166732,2990
820.5000066,2988
820.5833399,2988
820.6666732,2990
820.7500066,2986
820.8333399,2986
820.9166732,2986
821.0000066,2986
821.0833399,2984
821.1666732,2984
821.2500066,2980
821.3333399,2982
821.4166732,2980
821.5000066,2980
821.5833399,2978
821.6666732,2980
821.7500066,2980
821.8333399,2976
821.9166732,2976
822.0000066,2976
822.0833399,2972
822.1666732,2972
822.2500066,2968
822.3333399,2966
822.4166732,2964
822.5000066,2964
822.5833399,2964
822.6666732,2962
822.7500066,2964
822.8333399,2964
822.9166733,2964
823.0000066,2962
823.0833399,2960
823.1666733,2960
823.2500066,2962
823.3333399,2960
823.4166733,2960
823.5000066,2958
823.5833399,2956
823.6666733,2956
823.7500066,2952
823.8333399,2952
823.9166733,2950
824.0000066,2948
824.0833399,2950
824.1666733,2946
824.2500066,2948
824.3333399,2946
824.4166733,2944
824.5000066,2942
824.5833399,2942
824.6666733,2942
824.7500066,2940
824.8333399,2940
824.9166733,2940
825.0000066,2936
825.0833399,2936
825.1666733,2934
825.2500066,2934
825.3333399,2934
825.4166733,2930
825.5000066,2932
825.5833399,2928
825.6666733,2928
825.7500066,2928
825.8333399,2926
825.9166733,2922
826.0000066,2924
826.0833399,2920
826.1666733,2920
826.2500066,2920
826.3333399,2916
826.4166733,2916
826.5000066,2916
826.5833399,2914
826.6666733,2912
826.7500066,2910
826.8333399,2908
826.9166733,2906
827.0000066,2906
827.08334,2904
827.1666733,2904
827.2500066,2902
827.33334,2900
827.4166733,2900
827.5000066,2900
827.58334,2898
827.6666733,2896
827.7500066,2894
827.83334,2892
827.9166733,2890
828.0000066,2888
828.08334,2890
828.1666733,2884
828.2500066,2884
828.33334,2880
828.4166733,2882
828.5000066,2878
828.58334,2880
828.6666733,2878
828.7500066,2876
828.83334,2872
828.9166733,2872
829.0000066,2870
829.08334,2868
829.1666733,2870
829.2500066,2866
829.33334,2866
829.4166733,2864
829.5000066,2862
829.58334,2860
829.6666733,2858
829.7500066,2858
829.83334,2856
829.9166733,2854
830.0000066,2852
830.08334,2850
830.1666733,2848
830.2500066,2842
830.33334,2842
830.4166733,2842
830.5000066,2844
830.58334,2840
830.6666733,2838
830.7500066,2836
830.83334,2832
830.9166733,2832
831.0000066,2832
831.08334,2828
831.1666733,2828
831.2500067,2826
831.33334,2824
831.4166733,2824
831.5000067,2822
831.58334,2822
831.6666733,2820
831.7500067,2816
831.83334,2816
831.9166733,2816
832.0000067,2814
832.08334,2812
832.1666733,2812
832.2500067,2808
832.33334,2808
832.4166733,2806
832.5000067,2802
832.58334,2800
832.6666733,2800
832.7500067,2798
832.83334,2796
832.9166733,2794
833.0000067,2792
833.08334,2788
833.1666733,2788
833.2500067,2784
833.33334,2784
833.4166733,2780
833.5000067,2782
833.58334,2780
833.6666733,2776
833.7500067,2774
833.83334,2774
833.9166733,2770
834.0000067,2772
834.08334,2766
834.1666733,2768
834.2500067,2764
834.33334,2764
834.4166733,2762
834.5000067,2762
834.58334,2760
834.6666733,2756
834.7500067,2756
834.83334,2756
834.9166733,2752
835.0000067,2752
835.08334,2746
835.1666733,2748
835.2500067,2744
835.33334,2740
835.4166734,2738
835.5000067,2736
835.58334,2734
835.6666734,2732
835.7500067,2732
835.83334,2730
835.9166734,2728
836.0000067,2724
836.08334,2726
836.1666734,2724
836.2500067,2718
836.33334,2720
836.4166734,2716
836.5000067,2716
836.58334,2716
836.6666734,2712
836.7500067,2712
836.83334,2708
836.9166734,2706
837.0000067,2704
837.08334,2704
837.1666734,2700
837.2500067,2698
837.33334,2700
837.4166734,2698
837.5000067,2694
837.58334,2692
837.6666734,2692
837.7500067,2686
837.83334,2686
837.9166734,2686
838.0000067,2682
838.08334,2678
838.1666734,2680
838.2500067,2676
838.33334,2674
838.4166734,2672
838.5000067,2672
838.58334,2672
838.6666734,2670
838.7500067,2668
838.83334,2664
838.9166734,2664
839.0000067,2660
839.08334,2656
839.1666734,2656
839.2500067,2656
839.33334,2654
839.4166734,2650
839.5000067,2650
839.5833401,2648
839.6666734,2646
839.7500067,2644
839.8333401,2640
839.9166734,2640
840.0000067,2636
840.0833401,2636
840.1666734,2636
840.2500067,2632
840.3333401,2632
840.4166734,2628
840.5000067,2628
840.5833401,2624
840.6666734,2624
840.7500067,2622
840.8333401,2622
840.9166734,2620
841.0000067,2616
841.0833401,2616
841.1666734,2612
841.2500067,2612
841.3333401,2608
841.4166734,2608
841.5000067,2606
841.5833401,2604
841.6666734,2604
841.7500067,2602
841.8333401,2598
841.9166734,2594
842.0000067,2594
842.0833401,2590
842.1666734,2588
842.2500067,2590
842.3333401,2588
842.4166734,2586
842.5000067,2582
842.5833401,2582
842.6666734,2582
842.7500067,2576
842.8333401,2580
842.9166734,2576
843.0000067,2572
843.0833401,2572
843.1666734,2570
843.2500067,2568
843.3333401,2566
843.4166734,2564
843.5000067,2564
843.5833401,2560
843.6666734,2560
843.7500068,2556
843.8333401,2556
843.9166734,2558
844.0000068,2552
844.0833401,2550
844.1666734,2550
844.2500068,2550
844.3333401,2548
844.4166734,2544
844.5000068,2544
844.5833401,2542
844.6666734,2540
844.7500068,2540
844.8333401,2538
844.9166734,2536
845.0000068,2532
845.0833401,2530
845.1666734,2532
845.2500068,2530
845.3333401,2526
845.4166734,2526
845.5000068,2522
845.5833401,2522
845.6666734,2518
845.7500068,2520
845.8333401,2516
845.9166734,2514
846.0000068,2512
846.0833401,2512
846.1666734,2508
846.2500068,2510
846.3333401,2508
846.4166734,2506
846.5000068,2502
846.5833401,2504
846.6666734,2504
846.7500068,2500
846.8333401,2500
846.9166734,2496
847.0000068,2496
847.0833401,2498
847.1666734,2492
847.2500068,2490
847.3333401,2490
847.4166734,2488
847.5000068,2486
847.5833401,2486
847.6666734,2484
847.7500068,2480
847.8333401,2482
847.9166735,2482
848.0000068,2478
848.0833401,2476
848.1666735,2474
848.2500068,2476
848.3333401,2468
848.4166735,2472
848.5000068,2470
848.5833401,2468
848.6666735,2466
848.7500068,2464
848.8333401,2464
848.9166735,2464
849.0000068,2462
849.0833401,2458
849.1666735,2458
849.2500068,2454
849.3333401,2456
849.4166735,2452
849.5000068,2452
849.5833401,2450
849.6666735,2448
849.7500068,2446
849.8333401,2446
849.9166735,2442
850.0000068,2442
850.0833401,2444
850.1666735,2442
850.2500068,2436
850.3333401,2438
850.4166735,2436
850.5000068,2436
850.5833401,2432
850.6666735,2436
850.7500068,2432
850.8333401,2430
850.9166735,2426
851.0000068,2426
851.0833401,2426
851.1666735,2424
851.2500068,2424
851.3333401,2422
851.4166735,2422
851.5000068,2424
851.5833401,2422
851.6666735,2420
851.7500068,2418
851.8333401,2416
851.9166735,2416
852.0000068,2414
852.0833402,2412
852.1666735,2412
852.2500068,2408
852.3333402,2410
852.4166735,2406
852.5000068,2408
852.5833402,2404
852.6666735,2406
852.7500068,2402
852.8333402,2400
852.9166735,2402
853.0000068,2402
853.0833402,2400
853.1666735,2398
853.2500068,2400
853.3333402,2400
853.4166735,2396
853.5000068,2398
853.5833402,2396
853.6666735,2390
853.7500068,2392
853.8333402,2390
853.9166735,2390
854.0000068,2390
854.0833402,2388
854.1666735,2388
854.2500068,2386
854.3333402,2386
854.4166735,2384
854.5000068,2384
854.5833402,2384
854.6666735,2384
854.7500068,2380
854.8333402,2382
854.9166735,2380
855.0000068,2378
855.0833402,2376
855.1666735,2378
855.2500068,2380
855.3333402,2376
855.4166735,2374
855.5000068,2372
855.5833402,2374
855.6666735,2376
855.7500068,2372
855.8333402,2372
855.9166735,2368
856.0000068,2368
856.0833402,2368
856.1666735,2368
856.2500069,2368
856.3333402,2368
856.4166735,2366
856.5000069,2368
856.5833402,2364
856.6666735,2364
856.7500069,2364
856.8333402,2362
856.9166735,2366
857.0000069,2360
857.0833402,2358
857.1666735,2360
857.2500069,2360
857.3333402,2360
857.4166735,2360
857.5000069,2360
857.5833402,2360
857.6666735,2358
857.7500069,2356
857.8333402,2356
857.9166735,2358
858.0000069,2356
858.0833402,2354
858.1666735,2354
858.2500069,2354
858.3333402,2354
858.4166735,2352
858.5000069,2354
858.5833402,2354
858.6666735,2350
858.7500069,2352
858.8333402,2352
858.9166735,2350
859.0000069,2352
859.0833402,2350
859.1666735,2352
859.2500069,2348
859.3333402,2350
859.4166735,2346
859.5000069,2350
859.5833402,2346
859.6666735,2346
859.7500069,2348
859.8333402,2348
859.9166735,2348
860.0000069,2346
860.0833402,2346
860.1666735,2346
860.2500069,2344
860.3333402,2346
860.4166736,2344
860.5000069,2344
860.5833402,2346
860.6666736,2346
860.7500069,2346
860.8333402,2348
860.9166736,2344
861.0000069,2346
861.0833402,2346
861.1666736,2348
861.2500069,2346
861.3333402,2344
861.4166736,2346
861.5000069,2346
861.5833402,2348
861.6666736,2346
861.7500069,2346
861.8333402,2344
861.9166736,2344
862.0000069,2346
862.0833402,2346
862.1666736,2344
862.2500069,2344
862.3333402,2346
862.4166736,2346
862.5000069,2348
862.5833402,2342
862.6666736,2344
862.7500069,2344
862.8333402,2346
862.9166736,2346
863.0000069,2344
863.0833402,2344
863.1666736,2344
863.2500069,2346
863.3333402,2348
863.4166736,2344
863.5000069,2348
863.5833402,2342
863.6666736,2346
863.7500069,2348
863.8333402,2348
863.9166736,2348
864.0000069,2352
864.0833402,2348
864.1666736,2350
864.2500069,2352
864.3333402,2352
864.4166736,2354
864.5000069,2352
864.5833403,2350
864.6666736,2350
864.7500069,2348
864.8333403,2354
864.9166736,2354
865.0000069,2354
865.0833403,2354
865.1666736,2356
865.2500069,2356
865.3333403,2356
865.4166736,2356
865.5000069,2358
865.5833403,2356
865.6666736,2356
865.7500069,2358
865.8333403,2360
865.9166736,2358
866.0000069,2360
866.0833403,2364
866.1666736,2362
866.2500069,2364
866.3333403,2360
866.4166736,2360
866.5000069,2362
866.5833403,2364
866.6666736,2364
866.7500069,2364
866.8333403,2366
866.9166736,2366
867.0000069,2366
867.0833403,2368
867.1666736,2370
867.2500069,2372
867.3333403,2370
867.4166736,2374
867.5000069,2376
867.5833403,2372
867.6666736,2374
867.7500069,2376
867.8333403,2374
867.9166736,2376
868.0000069,2378
868.0833403,2380
868.1666736,2380
868.2500069,2380
868.3333403,2384
868.4166736,2382
868.5000069,2386
868.5833403,2386
868.6666736,2388
868.750007,2388
868.8333403,2388
868.9166736,2392
869.000007,2388
869.0833403,2392
869.1666736,2394
869.250007,2392
869.3333403,2392
869.4166736,2392
869.500007,2394
